LOAN_NO,age,channel,education,income,install_num,is_attach,is_fam_know,is_fam_reg_add,is_insuuance,is_reg_live,live_build_type,loan_amt,mar_level,mar_status,mobile_time_span,mth_repay_amt,mth_repay_date,mth_tel_bill,nation,no_close_loan,sex,str_level,unit_prov,unit_scale,FPD30,unit_is_live,reg_is_unit
660002019022401438,33.0,微信,中专,7105.0,4.0,1.0,是,0.0,1.0,否,全款,3000.0,A1,已婚有子女,5010.0,966.0,24.0,100-150,汉族,2.0,男,0.0,内蒙古,200+,1.0,1,1
660002019030300263,23.0,微信,大专,7103.0,3.0,1.0,miss,miss,1.0,否,与父母同住,2000.0,A1,已婚有子女,5010.0,842.0,3.0,50-100,苗族,1.0,女,0.0,贵州,5-10,0.0,1,1
660002019022402496,24.0,PC,高中,7103.0,3.0,1.0,是,0.0,1.0,否,与父母同住,2000.0,A1,未婚,5008.0,842.0,24.0,50-100,东乡族,0.0,男,0.0,甘肃,50-100,0.0,1,1
660002019031301056,30.0,PC,中专,3500.0,4.0,1.0,否,1.0,1.0,否,宿舍,3000.0,A1,未婚,12.0,966.0,13.0,0-100元,汉族,0.0,男,0.0,新疆,200+,1.0,1,0
660002019031000616,47.0,微信,中专,7103.0,4.0,1.0,miss,miss,1.0,否,租赁,3000.0,A1,已婚有子女,5009.0,966.0,10.0,50-100,东乡族,2.0,男,0.0,新疆,0-5,0.0,1,0
660002019021800652,41.0,PC,初中,7105.0,3.0,1.0,否,1.0,1.0,是,与父母同住,2000.0,A1,已婚有子女,5010.0,842.0,18.0,150-200,汉族,1.0,女,0.0,云南,0-5,0.0,1,1
660002019022100705,36.0,PC,小学,3000.0,4.0,1.0,是,1.0,1.0,否,租赁,3000.0,A1,已婚有子女,12.0,966.0,21.0,50-100,汉族,0.0,男,0.0,甘肃,20-50,0.0,1,1
660002019031002852,18.0,微信,初中,7103.0,3.0,1.0,否,1.0,1.0,否,租赁,2000.0,A1,未婚,5009.0,842.0,10.0,100-150,汉族,1.0,女,0.0,浙江,200+,0.0,1,0
660002019022000548,23.0,PC,中专,2500.0,4.0,1.0,否,1.0,1.0,否,租赁,3000.0,A1,未婚,24.0,966.0,20.0,50-100,汉族,0.0,女,0.0,广东,0-5,1.0,0,0
660002019031001989,27.0,PC,初中,5000.0,12.0,1.0,是,1.0,1.0,是,与父母同住,6000.0,A1,已婚有子女,12.0,757.0,10.0,101-200元,汉族,0.0,男,1.0,陕西,5-10,1.0,1,1
660002019030200571,28.0,PC,初中,7104.0,4.0,1.0,否,1.0,1.0,否,宿舍,3000.0,A1,未婚,5010.0,966.0,2.0,50-100,汉族,1.0,男,0.0,云南,5-10,0.0,1,1
660002019031403843,24.0,微信,高中,7103.0,4.0,1.0,否,0.0,1.0,是,自建房,3000.0,A1,未婚,5010.0,966.0,14.0,100-150,汉族,0.0,女,0.0,云南,10-20,0.0,1,1
660002019030100559,24.0,微信,初中,7104.0,12.0,1.0,否,0.0,1.0,否,与父母同住,7000.0,A1,未婚,5010.0,880.0,1.0,50-100,回族,0.0,男,0.0,宁夏,0-5,0.0,1,1
660002019022700041,20.0,微信,初中,7103.0,3.0,1.0,否,1.0,1.0,是,与父母同住,2000.0,A1,未婚,5009.0,842.0,27.0,50-100,汉族,1.0,男,0.0,贵州,20-50,0.0,1,1
660002019022201829,23.0,微信,初中,2600.0,4.0,1.0,否,0.0,1.0,否,租赁,3000.0,A1,未婚,16.0,966.0,22.0,150-200,汉族,0.0,女,0.0,宁夏,5-10,0.0,1,1
660002019021802322,33.0,PC,初中,7105.0,4.0,1.0,miss,miss,1.0,否,租赁,2000.0,A1,已婚有子女,5010.0,649.0,18.0,100-150,汉族,1.0,男,0.0,贵州,5-10,0.0,1,0
660002019022700852,30.0,PC,初中,7104.0,3.0,1.0,否,1.0,1.0,是,与父母同住,2000.0,A1,已婚有子女,5009.0,842.0,27.0,100-150,汉族,1.0,女,0.0,云南,0-5,0.0,1,1
660002019021902336,33.0,微信,中专,7104.0,12.0,1.0,是,1.0,1.0,是,自建房,6000.0,A1,已婚有子女,5010.0,757.0,19.0,50-100,汉族,1.0,男,0.0,贵州,0-5,0.0,1,1
660002019030201584,51.0,PC,中专,7103.0,12.0,1.0,miss,miss,1.0,是,全款,6000.0,A1,已婚有子女,5010.0,757.0,2.0,100-150,汉族,0.0,女,1.0,甘肃,50-100,0.0,1,1
660002019021102511,30.0,微信,高中,7103.0,4.0,1.0,否,1.0,1.0,是,与父母同住,3000.0,A1,已婚有子女,5010.0,966.0,11.0,50-100,汉族,0.0,男,0.0,山西,0-5,0.0,1,1
660002019030702499,23.0,PC,初中,7103.0,4.0,1.0,是,1.0,1.0,否,宿舍,3000.0,A1,未婚,5010.0,966.0,7.0,50-100,汉族,0.0,女,0.0,海南,5-10,0.0,1,1
660002019021500583,24.0,PC,高中,5000.0,3.0,1.0,否,1.0,1.0,否,租赁,2000.0,A1,未婚,60.0,842.0,15.0,0-100元,rare_nation,0.0,男,0.0,贵州,200+,0.0,1,1
660002019030800432,35.0,微信,小学,7104.0,9.0,1.0,是,miss,1.0,否,租赁,5000.0,A1,未婚,5009.0,793.0,8.0,50-100,汉族,0.0,男,0.0,云南,0-5,0.0,1,1
660002019022301880,26.0,PC,中专,7103.0,12.0,1.0,否,0.0,1.0,否,与父母同住,8000.0,A1,未婚,5010.0,1004.0,23.0,50-100,汉族,0.0,男,1.0,山西,10-20,0.0,1,1
660002019030501087,36.0,PC,大专,7103.0,12.0,1.0,是,1.0,1.0,否,全款,5000.0,A1,已婚有子女,5010.0,633.0,5.0,50-100,汉族,0.0,男,1.0,甘肃,20-50,0.0,1,0
660002019030202768,41.0,PC,初中,7105.0,12.0,1.0,是,0.0,1.0,否,其他,6000.0,A1,已婚有子女,5010.0,757.0,2.0,0-50,维吾尔族,0.0,女,1.0,新疆,200+,0.0,1,1
660002019021500472,41.0,PC,高中,3000.0,4.0,1.0,否,1.0,1.0,否,其他,3000.0,A1,已婚有子女,53.0,966.0,15.0,0-50,汉族,0.0,女,0.0,宁夏,0-5,0.0,0,0
660002019022700786,55.0,PC,小学,4200.0,12.0,1.0,否,1.0,1.0,是,全款,6000.0,A1,已婚有子女,72.0,757.0,27.0,0-100元,汉族,0.0,男,1.0,甘肃,0-5,0.0,1,1
660002019022403061,37.0,微信,中专,7101.0,4.0,1.0,否,miss,1.0,否,全款,3000.0,A1,已婚有子女,5010.0,966.0,24.0,50-100,哈萨克族,1.0,女,0.0,新疆,0-5,0.0,1,1
660002019022600569,26.0,微信,高中,3500.0,9.0,1.0,否,1.0,1.0,否,宿舍,4000.0,A1,未婚,6.0,638.0,26.0,50-100,汉族,0.0,男,0.0,海南,0-5,0.0,1,1
660002019030702254,42.0,PC,初中,7104.0,12.0,1.0,miss,miss,1.0,是,自建房,6000.0,A1,已婚有子女,5010.0,757.0,7.0,50-100,汉族,0.0,男,1.0,贵州,5-10,0.0,1,1
660002019021302594,27.0,微信,高中,4200.0,9.0,1.0,否,1.0,1.0,是,与父母同住,5000.0,A1,已婚有子女,78.0,793.0,13.0,50-100,汉族,0.0,男,0.0,河南,50-100,0.0,1,1
660002019030704205,20.0,微信,中专,7103.0,4.0,1.0,否,0.0,1.0,是,与父母同住,3000.0,A1,未婚,5008.0,966.0,7.0,50-100,汉族,0.0,男,0.0,海南,0-5,0.0,1,1
660002019030903553,31.0,微信,大专,7104.0,9.0,1.0,是,0.0,1.0,是,与父母同住,4000.0,A1,已婚有子女,5010.0,638.0,9.0,150-200,维吾尔族,1.0,女,0.0,新疆,200+,0.0,1,1
660002019022500766,25.0,PC,初中,3500.0,3.0,1.0,是,1.0,1.0,否,租赁,2000.0,A1,已婚有子女,2.0,842.0,25.0,50-100,维吾尔族,0.0,女,0.0,新疆,20-50,0.0,1,1
660002019031000721,31.0,PC,中专,4000.0,4.0,1.0,否,1.0,1.0,否,宿舍,3000.0,A1,未婚,72.0,966.0,10.0,200+,汉族,0.0,男,0.0,陕西,200+,0.0,1,1
660002019022103244,40.0,PC,初中,7102.0,3.0,1.0,是,0.0,1.0,否,全款,2000.0,A1,已婚有子女,5010.0,842.0,21.0,0-50,维吾尔族,1.0,女,0.0,新疆,0-5,1.0,1,1
660002019021402034,24.0,微信,初中,7104.0,4.0,1.0,是,1.0,1.0,否,宿舍,3000.0,A1,未婚,5007.0,966.0,14.0,100-150,汉族,0.0,男,0.0,新疆,20-50,0.0,1,0
660002019021901898,47.0,PC,初中,7103.0,3.0,1.0,miss,miss,1.0,否,租赁,2000.0,A1,已婚有子女,5010.0,842.0,19.0,0-50,汉族,1.0,男,0.0,海南,20-50,0.0,1,0
660002019030701320,26.0,微信,中专,7103.0,3.0,1.0,否,1.0,1.0,是,与父母同住,2000.0,A1,已婚有子女,5006.0,842.0,7.0,50-100,哈萨克族,1.0,女,0.0,新疆,5-10,0.0,1,1
660002019030202042,38.0,PC,高中,7102.0,4.0,1.0,是,1.0,1.0,是,全款,2000.0,A1,已婚有子女,5010.0,649.0,2.0,50-100,哈萨克族,1.0,男,0.0,新疆,0-5,0.0,1,1
660002019031400647,28.0,PC,初中,3000.0,3.0,1.0,否,1.0,1.0,否,宿舍,2000.0,A1,未婚,22.0,842.0,14.0,0-100元,汉族,0.0,男,0.0,北京,50-100,0.0,1,0
660002019022502301,26.0,微信,中专,7104.0,9.0,1.0,是,0.0,1.0,是,自建房,4000.0,A1,未婚,5010.0,638.0,25.0,50-100,汉族,1.0,男,0.0,青海,100-200,0.0,1,1
660002019021102030,31.0,微信,初中,7102.0,3.0,1.0,miss,miss,1.0,否,全款,2000.0,A1,已婚有子女,5010.0,842.0,11.0,50-100,汉族,0.0,男,0.0,内蒙古,5-10,0.0,1,1
660002019030501038,31.0,PC,高中,5000.0,12.0,1.0,否,1.0,2.0,是,全款,8000.0,A1,已婚有子女,72.0,949.0,5.0,101-200元,汉族,0.0,男,1.0,云南,0-5,0.0,1,1
660002019031302120,27.0,PC,高中,2500.0,9.0,1.0,否,1.0,1.0,否,租赁,4000.0,A1,未婚,30.0,638.0,13.0,50-100,汉族,0.0,男,1.0,山西,50-100,0.0,1,1
660002019020101554,31.0,微信,中专,7104.0,4.0,1.0,否,1.0,1.0,否,全款,3000.0,A1,未婚,5010.0,966.0,1.0,50-100,汉族,1.0,女,0.0,山西,10-20,0.0,1,0
660002019031202599,26.0,PC,高中,7105.0,3.0,1.0,否,1.0,1.0,是,与父母同住,2000.0,A1,未婚,5010.0,842.0,12.0,50-100,汉族,1.0,男,0.0,贵州,0-5,1.0,1,1
660002019022202957,42.0,PC,中专,4600.0,12.0,1.0,是,1.0,1.0,否,全款,5000.0,A1,已婚有子女,180.0,633.0,22.0,200+,汉族,0.0,女,1.0,内蒙古,5-10,1.0,1,1
660002019021101605,23.0,微信,高中,7104.0,3.0,1.0,否,1.0,1.0,否,租赁,2000.0,A1,未婚,5009.0,842.0,11.0,150-200,彝族,1.0,男,0.0,贵州,0-5,0.0,1,1
660002019031202033,28.0,PC,大专,7105.0,9.0,1.0,是,miss,1.0,否,租赁,4000.0,A1,未婚,5010.0,638.0,12.0,200+,汉族,1.0,男,1.0,青海,200+,0.0,1,0
660002019021603207,27.0,PC,高中,7103.0,9.0,1.0,否,0.0,1.0,是,自建房,4000.0,A1,未婚,5010.0,638.0,16.0,0-50,维吾尔族,1.0,男,1.0,新疆,0-5,0.0,1,1
660002019021001486,29.0,PC,初中,4000.0,3.0,1.0,否,1.0,1.0,是,全款,2000.0,A1,离婚,46.0,842.0,10.0,101-200元,汉族,0.0,女,0.0,四川,5-10,0.0,1,1
660002019031502170,23.0,微信,初中,7102.0,9.0,1.0,否,1.0,1.0,否,租赁,4000.0,A1,已婚有子女,5010.0,638.0,15.0,50-100,汉族,2.0,女,0.0,云南,0-5,0.0,1,1
660002019021702336,29.0,PC,初中,7104.0,3.0,1.0,是,miss,1.0,否,租赁,2000.0,A1,已婚有子女,5010.0,842.0,17.0,50-100,汉族,1.0,男,0.0,新疆,5-10,0.0,1,0
660002019030900735,23.0,PC,高中,7104.0,4.0,1.0,是,1.0,1.0,否,租赁,2000.0,A1,已婚有子女,5010.0,649.0,9.0,100-150,汉族,0.0,男,0.0,云南,10-20,0.0,1,1
660002019022801161,27.0,微信,高中,7103.0,9.0,1.0,否,1.0,1.0,否,宿舍,5000.0,A1,未婚,5007.0,793.0,28.0,0-50,汉族,0.0,男,0.0,宁夏,200+,0.0,1,0
660002019021801156,27.0,PC,初中,7103.0,3.0,1.0,否,0.0,1.0,是,与父母同住,2000.0,A1,已婚有子女,5010.0,842.0,18.0,50-100,汉族,0.0,男,0.0,贵州,0-5,0.0,1,1
660002019021601584,24.0,微信,初中,7102.0,3.0,1.0,是,0.0,1.0,是,自建房,2000.0,A1,未婚,5010.0,842.0,16.0,0-50,维吾尔族,2.0,男,0.0,新疆,0-5,0.0,1,1
660002019031402333,19.0,PC,初中,7103.0,4.0,1.0,是,0.0,1.0,否,与父母同住,2000.0,A1,未婚,5009.0,649.0,14.0,150-200,汉族,0.0,男,0.0,贵州,50-100,0.0,1,1
660002019030703841,21.0,微信,初中,7104.0,9.0,1.0,是,1.0,1.0,否,与父母同住,6000.0,A1,未婚,5007.0,949.0,7.0,100-150,回族,0.0,男,0.0,新疆,10-20,0.0,1,1
660002019031504201,28.0,微信,初中,7102.0,3.0,1.0,是,1.0,1.0,否,租赁,2000.0,A1,已婚有子女,5008.0,842.0,15.0,50-100,汉族,0.0,女,0.0,rare_prov,200+,0.0,0,0
660002019021900705,31.0,PC,初中,7103.0,12.0,1.0,否,1.0,1.0,是,与父母同住,4000.0,A1,已婚有子女,5010.0,510.0,19.0,50-100,rare_nation,1.0,女,1.0,云南,0-5,0.0,1,1
660002019021100417,29.0,PC,中专,3000.0,4.0,1.0,否,1.0,1.0,否,宿舍,3000.0,A1,未婚,36.0,966.0,11.0,0-100元,汉族,0.0,男,0.0,四川,20-50,0.0,1,0
660002019030500881,23.0,PC,初中,4500.0,4.0,1.0,否,1.0,1.0,否,租赁,3000.0,A1,未婚,12.0,966.0,5.0,101-200元,汉族,0.0,男,0.0,甘肃,20-50,0.0,1,1
660002019030602496,40.0,PC,大专,7103.0,9.0,1.0,是,miss,1.0,是,全款,4000.0,A1,已婚无子女,5010.0,638.0,6.0,100-150,汉族,0.0,男,1.0,贵州,5-10,0.0,1,1
660002019022503098,44.0,微信,初中,3000.0,9.0,1.0,是,1.0,1.0,是,全款,5000.0,A1,已婚有子女,75.0,793.0,25.0,101-200元,汉族,0.0,女,0.0,四川,50-100,0.0,1,1
660002019031202388,23.0,微信,初中,4000.0,9.0,1.0,否,1.0,1.0,否,与父母同住,4000.0,A1,已婚有子女,60.0,638.0,12.0,200+,汉族,1.0,女,0.0,云南,0-5,0.0,1,1
660002019021802058,44.0,微信,中专,4000.0,4.0,1.0,是,1.0,1.0,否,全款,3000.0,A1,已婚有子女,52.0,966.0,18.0,0-100元,汉族,0.0,男,0.0,河南,0-5,1.0,1,1
660002019021303534,26.0,微信,中专,7103.0,4.0,1.0,否,miss,1.0,否,租赁,3000.0,A1,未婚,5010.0,966.0,13.0,50-100,汉族,0.0,女,0.0,贵州,5-10,0.0,1,1
660002019022003341,30.0,PC,大专,7105.0,3.0,1.0,否,0.0,1.0,否,全款,2000.0,A1,离婚,5010.0,842.0,20.0,50-100,汉族,1.0,男,0.0,新疆,100-200,0.0,1,0
660002019022102785,24.0,PC,高中,4500.0,12.0,1.0,否,1.0,1.0,是,与父母同住,8000.0,A1,未婚,44.0,1004.0,21.0,101-200元,汉族,0.0,男,1.0,rare_prov,200+,0.0,1,1
660002019022602346,26.0,微信,高中,7103.0,4.0,1.0,否,miss,1.0,是,与父母同住,3000.0,A1,已婚有子女,5010.0,966.0,26.0,50-100,汉族,1.0,男,0.0,河南,200+,0.0,1,1
660002019022701026,50.0,PC,本科,7105.0,3.0,1.0,是,1.0,1.0,否,全款,2000.0,A1,已婚有子女,5010.0,842.0,27.0,50-100,汉族,1.0,女,0.0,新疆,0-5,0.0,1,1
660002019030702955,37.0,微信,初中,6000.0,3.0,1.0,是,0.0,1.0,否,宿舍,2000.0,A1,离婚,38.0,842.0,7.0,100-150,汉族,0.0,女,0.0,贵州,20-50,1.0,1,1
660002019030301058,27.0,微信,高中,5200.0,4.0,1.0,否,1.0,1.0,是,自建房,3000.0,A1,已婚有子女,14.0,966.0,3.0,100-150,汉族,1.0,男,0.0,河南,5-10,0.0,1,1
660002019030601976,48.0,PC,初中,3000.0,12.0,1.0,否,1.0,1.0,否,租赁,4000.0,A1,已婚有子女,12.0,510.0,6.0,101-200元,土家族,0.0,女,1.0,贵州,0-5,0.0,1,1
660002019020400293,37.0,微信,初中,7102.0,3.0,2.0,miss,miss,1.0,是,与父母同住,2000.0,A1,已婚有子女,5010.0,827.0,4.0,100-150,彝族,1.0,女,0.0,广东,5-10,0.0,1,0
660002019031500641,38.0,PC,高中,7105.0,3.0,1.0,否,1.0,1.0,是,与父母同住,2000.0,A1,离婚,5010.0,842.0,15.0,50-100,汉族,1.0,男,0.0,云南,0-5,0.0,1,1
660002019022601991,33.0,PC,高中,7104.0,3.0,1.0,是,1.0,1.0,否,租赁,2000.0,A1,未婚,5009.0,842.0,26.0,50-100,汉族,1.0,男,0.0,新疆,20-50,1.0,1,1
660002019030402259,38.0,PC,初中,4000.0,9.0,1.0,否,1.0,1.0,否,全款,4000.0,A1,已婚有子女,24.0,638.0,4.0,0-100元,汉族,0.0,女,1.0,河南,0-5,0.0,1,1
660002019030703327,20.0,PC,初中,7105.0,4.0,1.0,否,miss,1.0,否,宿舍,3000.0,A1,未婚,5010.0,966.0,7.0,50-100,汉族,1.0,男,0.0,海南,10-20,0.0,1,1
660002019030100830,26.0,PC,初中,4000.0,4.0,1.0,否,1.0,1.0,否,租赁,3000.0,A1,已婚有子女,24.0,966.0,1.0,0-100元,汉族,0.0,男,0.0,甘肃,0-5,1.0,1,1
660002019021201863,22.0,微信,其他,4000.0,4.0,1.0,是,1.0,1.0,否,宿舍,3000.0,A1,未婚,30.0,966.0,12.0,50-100,汉族,0.0,男,0.0,贵州,5-10,0.0,1,1
660002019020100310,26.0,微信,高中,7102.0,12.0,1.0,是,0.0,1.0,否,宿舍,5000.0,A1,未婚,5007.0,633.0,1.0,50-100,汉族,0.0,男,0.0,内蒙古,20-50,0.0,1,1
660002019022104090,28.0,微信,中专,3500.0,3.0,1.0,否,1.0,1.0,否,与父母同住,2000.0,A1,已婚有子女,128.0,842.0,21.0,101-200元,汉族,0.0,女,0.0,山西,0-5,0.0,1,1
660002019021001114,28.0,微信,硕士,7104.0,3.0,1.0,是,1.0,1.0,否,宿舍,2000.0,A1,未婚,5010.0,842.0,10.0,50-100,哈萨克族,1.0,女,0.0,新疆,100-200,0.0,1,1
660002019021500849,42.0,PC,高中,7104.0,4.0,1.0,否,0.0,1.0,是,与父母同住,3000.0,A1,已婚有子女,5010.0,966.0,15.0,50-100,汉族,1.0,男,0.0,河南,200+,0.0,1,1
660002019021603594,30.0,微信,初中,7104.0,12.0,1.0,是,0.0,1.0,是,自建房,8000.0,A1,已婚有子女,5010.0,1004.0,16.0,50-100,汉族,0.0,男,0.0,内蒙古,20-50,0.0,1,1
660002019021602015,51.0,PC,高中,5000.0,12.0,1.0,否,1.0,1.0,否,其他,8000.0,A1,离婚,240.0,1004.0,16.0,100-150,汉族,0.0,女,1.0,贵州,0-5,0.0,1,1
660002019020103135,35.0,PC,初中,7103.0,3.0,1.0,miss,miss,1.0,是,与父母同住,2000.0,A1,已婚有子女,5010.0,842.0,1.0,100-150,汉族,0.0,男,0.0,贵州,5-10,1.0,1,1
660002019030502998,29.0,PC,初中,7103.0,4.0,1.0,否,1.0,1.0,否,自建房,3000.0,A1,已婚有子女,5009.0,966.0,5.0,50-100,汉族,2.0,女,0.0,云南,0-5,1.0,1,0
660002019020402427,25.0,微信,初中,7103.0,4.0,1.0,是,miss,1.0,是,与父母同住,3000.0,A1,未婚,5010.0,966.0,4.0,100-150,汉族,1.0,男,0.0,贵州,100-200,0.0,1,1
660002019031201818,28.0,PC,初中,7102.0,4.0,1.0,否,1.0,1.0,否,宿舍,2000.0,A1,已婚有子女,5010.0,649.0,12.0,50-100,汉族,1.0,男,0.0,海南,50-100,0.0,1,1
660002019022003030,29.0,PC,高中,7102.0,4.0,1.0,miss,miss,1.0,是,自建房,2000.0,A1,已婚有子女,5010.0,649.0,20.0,0-50,维吾尔族,0.0,男,0.0,新疆,0-5,0.0,1,1
660002019031100648,19.0,微信,中专,5200.0,4.0,1.0,否,1.0,1.0,否,宿舍,3000.0,A1,未婚,24.0,966.0,11.0,50-100,汉族,0.0,男,0.0,甘肃,50-100,0.0,1,1
660002019021203181,29.0,PC,初中,7104.0,4.0,1.0,否,miss,1.0,是,与父母同住,3000.0,A1,已婚有子女,5009.0,966.0,12.0,0-50,汉族,1.0,女,0.0,海南,0-5,0.0,1,1
660002019020100893,36.0,微信,高中,7103.0,4.0,1.0,miss,miss,1.0,否,全款,3000.0,A1,离婚,5008.0,966.0,1.0,0-50,汉族,1.0,男,0.0,新疆,0-5,0.0,1,0
660002019031401207,39.0,PC,高中,7104.0,3.0,1.0,否,1.0,1.0,否,租赁,2000.0,A1,已婚有子女,5010.0,842.0,14.0,100-150,汉族,1.0,男,0.0,贵州,0-5,1.0,1,1
660002019031102165,34.0,PC,初中,7103.0,9.0,1.0,是,0.0,1.0,是,其他,6000.0,A1,已婚有子女,5010.0,949.0,11.0,150-200,哈萨克族,1.0,男,1.0,新疆,0-5,0.0,1,1
660002019021903726,44.0,PC,初中,5000.0,12.0,1.0,是,1.0,1.0,是,与父母同住,8000.0,A1,已婚有子女,12.0,1004.0,19.0,200+,苗族,0.0,男,1.0,贵州,20-50,0.0,1,1
660002019030804339,30.0,微信,高中,7102.0,3.0,1.0,否,miss,1.0,是,与父母同住,2000.0,A1,已婚有子女,5010.0,842.0,8.0,0-50,维吾尔族,1.0,男,0.0,新疆,200+,0.0,1,1
660002019021902854,22.0,微信,初中,7103.0,9.0,1.0,是,0.0,1.0,否,宿舍,5000.0,A1,未婚,5009.0,793.0,19.0,50-100,壮族,2.0,男,0.0,云南,50-100,0.0,1,1
660002019021700564,24.0,PC,高中,7103.0,4.0,1.0,是,1.0,1.0,否,宿舍,3000.0,A1,未婚,5010.0,966.0,17.0,50-100,汉族,1.0,男,0.0,新疆,5-10,0.0,1,1
660002019022102160,46.0,PC,大专,7103.0,9.0,1.0,是,0.0,1.0,是,全款,6000.0,A1,已婚有子女,5010.0,949.0,21.0,200+,汉族,0.0,男,1.0,贵州,0-5,0.0,1,1
660002019021302715,23.0,微信,大专,7104.0,3.0,1.0,否,1.0,1.0,否,宿舍,2000.0,A1,未婚,5010.0,842.0,13.0,0-50,汉族,1.0,男,0.0,新疆,10-20,0.0,0,0
660002019030203282,30.0,微信,初中,2400.0,12.0,1.0,是,0.0,1.0,否,自建房,4000.0,A1,未婚,24.0,510.0,2.0,50-100,汉族,0.0,女,0.0,内蒙古,5-10,0.0,1,1
660002019030103409,22.0,微信,初中,7103.0,4.0,1.0,否,miss,1.0,否,宿舍,3000.0,A1,未婚,5009.0,966.0,1.0,0-50,汉族,1.0,男,0.0,黑龙江,20-50,0.0,0,0
660002019031202279,35.0,PC,中专,4500.0,3.0,1.0,是,1.0,1.0,否,租赁,2000.0,A1,已婚无子女,12.0,842.0,12.0,50-100,汉族,0.0,男,0.0,新疆,5-10,1.0,1,1
660002019031001859,25.0,微信,初中,4300.0,4.0,1.0,是,1.0,1.0,否,租赁,3000.0,A1,未婚,8.0,966.0,10.0,50-100,汉族,1.0,男,0.0,广东,100-200,0.0,1,0
660002019030500941,23.0,微信,中专,2800.0,12.0,1.0,否,1.0,1.0,否,宿舍,5000.0,A1,未婚,12.0,633.0,5.0,0-100元,汉族,0.0,女,0.0,甘肃,50-100,1.0,1,1
660002019030400538,44.0,微信,初中,7103.0,3.0,1.0,是,1.0,1.0,是,自建房,2000.0,A1,离婚,5009.0,842.0,4.0,100-150,汉族,2.0,男,0.0,贵州,0-5,0.0,1,1
660002019022402410,26.0,微信,小学,3500.0,9.0,1.0,是,1.0,1.0,是,与父母同住,4000.0,A1,已婚有子女,63.0,638.0,24.0,50-100,汉族,0.0,女,0.0,海南,5-10,0.0,1,1
660002019031001929,20.0,微信,初中,3000.0,9.0,1.0,否,1.0,1.0,是,与父母同住,6000.0,A1,未婚,45.0,949.0,10.0,100-150,汉族,0.0,男,0.0,浙江,0-5,0.0,0,0
660002019030900580,20.0,微信,初中,2250.0,4.0,1.0,否,1.0,1.0,否,宿舍,3000.0,A1,未婚,2.0,966.0,9.0,0-100元,汉族,0.0,男,0.0,陕西,20-50,1.0,1,1
660002019020301194,42.0,PC,大专,4000.0,12.0,1.0,否,1.0,1.0,是,全款,5000.0,A1,已婚有子女,36.0,633.0,3.0,150-200,汉族,0.0,女,1.0,云南,20-50,0.0,1,1
660002019022300842,24.0,微信,中专,7103.0,4.0,2.0,是,miss,1.0,否,与父母同住,3000.0,A1,未婚,5007.0,951.0,23.0,100-150,汉族,0.0,男,0.0,贵州,5-10,0.0,1,1
660002019021500398,48.0,PC,中专,4200.0,12.0,1.0,否,1.0,1.0,否,全款,6000.0,A1,离婚,60.0,757.0,15.0,0-100元,汉族,0.0,男,1.0,新疆,0-5,0.0,1,1
660002019021303022,52.0,PC,本科,7105.0,3.0,1.0,miss,miss,1.0,否,其他,2000.0,A1,离婚,5010.0,842.0,13.0,100-150,汉族,1.0,男,0.0,贵州,0-5,0.0,1,1
660002019022101749,41.0,PC,高中,7102.0,4.0,1.0,miss,miss,1.0,是,自建房,2000.0,A1,已婚有子女,5006.0,649.0,21.0,50-100,汉族,1.0,女,0.0,贵州,10-20,1.0,1,1
660002019031202605,27.0,微信,中专,4500.0,3.0,1.0,是,1.0,1.0,否,租赁,2000.0,A1,已婚有子女,12.0,842.0,12.0,50-100,回族,0.0,男,0.0,新疆,200+,0.0,1,0
660002019030601799,36.0,微信,初中,3500.0,9.0,1.0,是,1.0,1.0,否,租赁,4000.0,A1,已婚无子女,72.0,638.0,6.0,101-200元,汉族,0.0,女,0.0,内蒙古,5-10,0.0,1,0
660002019030601135,42.0,PC,初中,5000.0,12.0,1.0,否,1.0,1.0,否,全款,7000.0,A1,已婚有子女,6.0,880.0,6.0,101-200元,汉族,0.0,男,1.0,贵州,20-50,1.0,1,1
660002019021601940,48.0,PC,高中,7102.0,3.0,1.0,是,1.0,1.0,否,全款,2000.0,A1,未婚,5010.0,842.0,16.0,50-100,回族,1.0,女,0.0,新疆,200+,0.0,1,1
660002019030702216,36.0,PC,初中,7102.0,3.0,1.0,是,0.0,1.0,是,全款,2000.0,A1,已婚有子女,5010.0,842.0,7.0,50-100,哈萨克族,1.0,男,0.0,新疆,20-50,1.0,1,1
660002019020401807,29.0,PC,高中,7104.0,4.0,1.0,否,0.0,1.0,否,租赁,2000.0,A1,已婚有子女,5010.0,649.0,4.0,50-100,汉族,1.0,男,0.0,青海,200+,0.0,1,1
660002019030101010,40.0,微信,初中,6000.0,4.0,1.0,否,1.0,1.0,是,全款,3000.0,A1,已婚有子女,29.0,966.0,1.0,0-100元,汉族,0.0,女,0.0,贵州,0-5,0.0,1,1
660002019021002281,48.0,PC,大专,5100.0,4.0,1.0,否,0.0,1.0,否,全款,2000.0,A1,已婚有子女,72.0,649.0,10.0,0-100元,汉族,0.0,男,0.0,甘肃,50-100,0.0,1,0
660002019022100672,38.0,PC,高中,6500.0,3.0,1.0,否,1.0,1.0,否,全款,2000.0,A1,已婚有子女,80.0,842.0,21.0,101-200元,汉族,0.0,男,0.0,内蒙古,0-5,0.0,1,1
